GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
481265955,20151103,201511,2015,2015.8301,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,8,1,8,5.27638190954774,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,0,,,,,,,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,20151103,http://www.lulegacy.com/2015/11/02/kirkland-lake-gold-given-average-recommendation-of-buy-by-brokerages-tsekgi/652887/
481267715,20151103,201511,2015,2015.8301,LEG,REPRESENTATIVES,,,,,,LEG,,,,,,,,,,,,,0,033,033,03,1,5.2,10,1,10,8.45070422535211,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20151103,http://www.restaurantnewsrelease.com/golden-corral-restaurants-salute-americas-heroes-with-15th-annual-free-dinner-on-military-appreciation-night/8556124/
481267881,20151103,201511,2015,2015.8301,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,0,0231,023,02,1,3.4,10,1,10,8.45070422535211,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20151103,http://www.restaurantnewsrelease.com/golden-corral-restaurants-salute-americas-heroes-with-15th-annual-free-dinner-on-military-appreciation-night/8556124/
481268688,20151103,201511,2015,2015.8301,USA,RALEIGH,USA,,,,,,,,,,,,,,,,,,1,017,017,01,1,0.0,91,29,91,1.22976115703739,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20151103,http://www.restaurantnewsrelease.com/golden-corral-restaurants-salute-americas-heroes-with-15th-annual-free-dinner-on-military-appreciation-night/8556124/
481268738,20151103,201511,2015,2015.8301,USA,RALEIGH,USA,,,,,,,,,,,,,,,,,,1,033,033,03,1,5.2,26,5,26,3.53145763793487,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20151103,http://www.restaurantnewsrelease.com/golden-corral-restaurants-salute-americas-heroes-with-15th-annual-free-dinner-on-military-appreciation-night/8556124/
481274205,20151103,201511,2015,2015.8301,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,0231,023,02,1,3.4,2,1,2,2.9126213592233,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,3,"Northbrook, Illinois, United States",US,USIL,42.1275,-87.829,414688,20151103,http://us995.cbslocal.com/2015/11/02/weekend-journal-millennials-money-epilepsy-warriors-heartlands-golden-paw-gala/
481274206,20151103,201511,2015,2015.8301,USA,ILLINOIS,USA,,,,,,,,,,,,,,,,,,1,0231,023,02,1,3.4,8,1,8,2.9126213592233,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20151103,http://us995.cbslocal.com/2015/11/02/weekend-journal-millennials-money-epilepsy-warriors-heartlands-golden-paw-gala/
481276547,20151103,201511,2015,2015.8301,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,043,043,04,1,2.8,10,1,10,-0.20876826722339,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20151103,http://www.theaustralian.com.au/business/latest/goldman-bets-on-clean-energy/story-e6frg90f-1227591590660?nk=941d4fc24e9be39c0f6b22a65f8be230-1446509858
481276985,20151103,201511,2015,2015.8301,AFR,AFRICA,AFR,,,,,,,,MLI,MALI,MLI,,,,,,,,1,173,173,17,4,-5.0,1,1,1,2.30061349693251,4,"Sadiola, Kayes, Mali",ML,ML03,13.8912,-11.6927,-1073351,4,"Sadiola, Kayes, Mali",ML,ML03,13.8912,-11.6927,-1073351,1,Burkina Faso,UV,UV,13,-2,UV,20151103,http://www.tickerreport.com/banking-finance/942053/iamgold-corp-downgraded-by-zacks-to-strong-sell-iag/
481276986,20151103,201511,2015,2015.8301,AFR,AFRICA,AFR,,,,,,,,MLI,MALI,MLI,,,,,,,,1,173,173,17,4,-5.0,2,1,2,2.30061349693251,4,"Yatela, Kayes, Mali",ML,ML03,14.0989,-11.7934,-1076814,4,"Sadiola, Kayes, Mali",ML,ML03,13.8912,-11.6927,-1073351,4,"Sadiola, Kayes, Mali",ML,ML03,13.8912,-11.6927,-1073351,20151103,http://www.tickerreport.com/banking-finance/942053/iamgold-corp-downgraded-by-zacks-to-strong-sell-iag/
