GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
430248008,20150503,201505,2015,2015.3370,JUD,LAWYER,,,,,,JUD,,,USAMED,REUTERS,USA,,,,,MED,,,0,016,016,01,1,-2.0,3,1,3,-8.30449826989619,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248168,20150503,201505,2015,2015.3370,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-8.30449826989619,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248169,20150503,201505,2015,2015.3370,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,BUS,BANK,,,,,,BUS,,,1,173,173,17,4,-5.0,20,2,20,-8.52118117378303,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248528,20150503,201505,2015,2015.3370,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,016,016,01,1,-2.0,6,2,6,-4.42349687455027,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248536,20150503,201505,2015,2015.3370,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,747,156,739,1.3876313781028,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://www.forbes.com/sites/carolinehoward/2015/05/02/sheryl-sandbergs-husband-david-goldberg-dies-a-true-partner-of-a-powerful-woman/
430248624,20150503,201505,2015,2015.3370,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,530,156,529,-7.72864408232212,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248745,20150503,201505,2015,2015.3370,USA,UNITED STATES,USA,,,,,,,,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,1,173,173,17,4,-5.0,4,1,4,-8.30449826989619,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430248784,20150503,201505,2015,2015.3370,USA,UNITED STATES,USA,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,016,016,01,1,-2.0,2,1,2,-8.30449826989619,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150503,http://arstechnica.com/tech-policy/2015/05/02/former-goldman-sachs-programmer-convicted-of-stealing-code-in-second-trial/
430250487,20150503,201505,2015,2015.3370,BUS,COMPANIES,,,,,,BUS,,,MED,MEDIA,,,,,,MED,,,1,060,060,06,2,6.0,5,1,5,1.36674259681093,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150503,http://www.msn.com/en-us/money/technologyinvesting/silicon-valley-entrepreneur-david-goldberg-dies/ar-BBj5pYB
430253114,20150503,201505,2015,2015.3370,CRM,GANGSTER,,,,,,CRM,,,,,,,,,,,,,0,180,180,18,4,-9.0,10,1,10,0.81068192656176,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20150503,http://bright-green.org/2015/01/12/soliloquy-of-chaos-the-political-poetry-of-the-golden-age-of-hip-hop/
