GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
296177789,20130506,201305,2013,2013.3452,JUD,PROSECUTOR,,,,,,JUD,,,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,0,173,173,17,4,-5.0,10,2,10,4.41974762427794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140506,http://www.businessweek.com/news/2014-05-06/goldman-stands-by-cohen-with-art-loan-as-deutsche-bank-bows-out
296177916,20130506,201305,2013,2013.3452,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,,,,,,,,,,,0,010,010,01,1,0.0,6,2,6,4.41974762427794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140506,http://www.businessweek.com/news/2014-05-06/goldman-stands-by-cohen-with-art-loan-as-deutsche-bank-bows-out
296177923,20130506,201305,2013,2013.3452,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,JUD,PROSECUTOR,,,,,,JUD,,,0,010,010,01,1,0.0,10,2,10,4.41974762427794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140506,http://www.businessweek.com/news/2014-05-06/goldman-stands-by-cohen-with-art-loan-as-deutsche-bank-bows-out
296177924,20130506,201305,2013,2013.3452,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,JUD,PROSECUTOR,,,,,,JUD,,,0,071,071,07,2,7.4,10,2,10,4.41974762427794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140506,http://www.businessweek.com/news/2014-05-06/goldman-stands-by-cohen-with-art-loan-as-deutsche-bank-bows-out
296177925,20130506,201305,2013,2013.3452,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,4,2,4,4.41974762427794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140506,http://www.businessweek.com/news/2014-05-06/goldman-stands-by-cohen-with-art-loan-as-deutsche-bank-bows-out
296180233,20140429,201404,2014,2014.3260,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,1,0874,087,08,2,10.0,8,1,8,0.639658848614073,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,0,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,20140506,http://www.therakyatpost.com/business/2014/05/06/another-blow-liongold/
296180234,20140429,201404,2014,2014.3260,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,1,0874,087,08,2,10.0,2,1,2,0.639658848614073,1,Singapore,SN,SN,1.3667,103.8,SN,0,,,,,,,1,Singapore,SN,SN,1.3667,103.8,SN,20140506,http://www.therakyatpost.com/business/2014/05/06/another-blow-liongold/
296182055,20140505,201405,2014,2014.3425,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,4,1,4,1.74520069808028,0,,,,,,,4,"Dover Heights, New South Wales, Australia",AS,AS02,-33.8708,151.279,353568,4,"Dover Heights, New South Wales, Australia",AS,AS02,-33.8708,151.279,353568,20140506,http://www.goldcoastbulletin.com.au/news/national/nine-boss-david-gyngell-admits-he-instigated-the-violent-fist-fight-with-billionaire-james-packer-who-emerged-today-with-a-black-eye/story-fnj94ldc-1226907055133?from=gold+coast+bulletin_rss/RK=0
296182213,20140505,201405,2014,2014.3425,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,4,1,4,1.74520069808028,4,"Dover Heights, New South Wales, Australia",AS,AS02,-33.8708,151.279,353568,0,,,,,,,4,"Dover Heights, New South Wales, Australia",AS,AS02,-33.8708,151.279,353568,20140506,http://www.goldcoastbulletin.com.au/news/national/nine-boss-david-gyngell-admits-he-instigated-the-violent-fist-fight-with-billionaire-james-packer-who-emerged-today-with-a-black-eye/story-fnj94ldc-1226907055133?from=gold+coast+bulletin_rss/RK=0
296182926,20140505,201405,2014,2014.3425,MIL,GOVERNMENT FORCES,,,,,,MIL,,,REB,REBEL,,,,,,REB,,,1,190,190,19,4,-10.0,16,1,16,3.50109409190372,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,4,"Odessa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Odessa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,20140506,http://www.resourceinvestor.com/2014/05/06/gold-shoots-up-amid-ukraine-crisis
