GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1212793591,20241130,202411,2024,2024.9041,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,1,1,1,3.17796610169492,0,,,,,,,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,20241130,https://www.sunjournal.com/2024/11/29/wilton-goldsmith-to-close-retail-store-at-christmas-continue-with-online-jewelry-business/
1212793592,20241130,202411,2024,2024.9041,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,1,1,1,3.17796610169492,0,,,,,,,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,20241130,https://www.sunjournal.com/2024/11/29/wilton-goldsmith-to-close-retail-store-at-christmas-continue-with-online-jewelry-business/
1212793648,20241130,202411,2024,2024.9041,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,1723,172,17,4,-5.0,1,1,1,3.17796610169492,3,"Farmington, Maine, United States",US,USME,44.6706,-70.1512,566054,0,,,,,,,3,"Farmington, Maine, United States",US,USME,44.6706,-70.1512,566054,20241130,https://www.sunjournal.com/2024/11/29/wilton-goldsmith-to-close-retail-store-at-christmas-continue-with-online-jewelry-business/
1212793750,20241130,202411,2024,2024.9041,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,061,061,06,2,6.4,8,1,8,-0.1980198019802,1,Australia,AS,AS,-25,135,AS,0,,,,,,,1,Australia,AS,AS,-25,135,AS,20241130,https://www.hartenergy.com/exclusives/analysts-trumps-policies-could-bring-lng-golden-era-or-glut-211218
1212793751,20241130,202411,2024,2024.9041,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,061,061,06,2,6.4,2,1,2,-0.1980198019802,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,1,Australia,AS,AS,-25,135,AS,20241130,https://www.hartenergy.com/exclusives/analysts-trumps-policies-could-bring-lng-golden-era-or-glut-211218
1212794700,20241130,202411,2024,2024.9041,USA,MAINE,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,1723,172,17,4,-5.0,5,1,5,3.17796610169492,3,"Farmington, Maine, United States",US,USME,44.6706,-70.1512,566054,3,"Farmington, Maine, United States",US,USME,44.6706,-70.1512,566054,3,"Farmington, Maine, United States",US,USME,44.6706,-70.1512,566054,20241130,https://www.sunjournal.com/2024/11/29/wilton-goldsmith-to-close-retail-store-at-christmas-continue-with-online-jewelry-business/
1212794701,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,1723,172,17,4,-5.0,4,1,4,3.17796610169492,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,20241130,https://www.sunjournal.com/2024/11/29/wilton-goldsmith-to-close-retail-store-at-christmas-continue-with-online-jewelry-business/
1212797571,20241130,202411,2024,2024.9041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,1013,101,10,3,-5.0,10,1,10,-5.85683297180043,0,,,,,,,0,,,,,,,0,,,,,,,20241130,https://timesofindia.indiatimes.com/city/coimbatore/tragic-burglary-in-tirupur-family-of-three-murdered-for-gold/articleshow/115820130.cms
1212797771,20241130,202411,2024,2024.9041,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,1,071,071,07,2,7.4,34,4,29,-0.239536013348033,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20241130,https://www.financialexpress.com/money/selling-gold-first-check-tax-outgo-3680425/
1212797939,20241130,202411,2024,2024.9041,CVL,NON RESIDENT,,,,,,CVL,,,,,,,,,,,,,1,0311,031,03,1,5.2,10,1,10,6.72268907563021,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20241130,https://www.financialexpress.com/money/selling-gold-first-check-tax-outgo-3680425/
1212797954,20241130,202411,2024,2024.9041,CVL,RESIDENTS,,,,,,CVL,,,CRM,BURGLAR,,,,,,CRM,,,1,190,190,19,4,-10.0,10,1,10,-5.85683297180043,0,,,,,,,0,,,,,,,0,,,,,,,20241130,https://timesofindia.indiatimes.com/city/coimbatore/tragic-burglary-in-tirupur-family-of-three-murdered-for-gold/articleshow/115820130.cms
1212803407,20241130,202411,2024,2024.9041,,,,,,,,,,,ITA,ITALY,ITA,,,,,,,,0,042,042,04,1,1.9,10,1,10,1.53846153846154,0,,,,,,,1,Italy,IT,IT,42.833333,12.833333,IT,1,Italy,IT,IT,42.833333,12.833333,IT,20241130,https://eurovoix.com/2017/02/21/italy-occidentalis-karma-goes-gold/
1212803408,20241130,202411,2024,2024.9041,,,,,,,,,,,ITA,ITALY,ITA,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.53846153846154,0,,,,,,,1,Italy,IT,IT,42.833333,12.833333,IT,1,Italy,IT,IT,42.833333,12.833333,IT,20241130,https://eurovoix.com/2017/02/21/italy-occidentalis-karma-goes-gold/
1212803490,20241130,202411,2024,2024.9041,BUS,SHOP OWNER,,,,,,BUS,,,,,,,,,,,,,1,111,111,11,3,-2.0,5,1,5,4.04494382022472,1,Jersey,JE,JE,49.216667,-2.116667,JE,0,,,,,,,1,Jersey,JE,JE,49.216667,-2.116667,JE,20241130,https://wobm.com/ixp/385/p/will-you-strike-gold-new-store-opens-for-treasure-hunters-in-monmouth-county-nj/
1212803779,20241130,202411,2024,2024.9041,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,31,6,31,1.69512766608881,1,Italy,IT,IT,42.833333,12.833333,IT,0,,,,,,,1,Italy,IT,IT,42.833333,12.833333,IT,20241130,https://eurovoix.com/2017/02/21/italy-occidentalis-karma-goes-gold/
1212803780,20241130,202411,2024,2024.9041,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,31,6,31,1.69512766608881,1,Italy,IT,IT,42.833333,12.833333,IT,0,,,,,,,1,Italy,IT,IT,42.833333,12.833333,IT,20241130,https://eurovoix.com/2017/02/21/italy-occidentalis-karma-goes-gold/
1212803782,20241130,202411,2024,2024.9041,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,35,5,35,-3.05530791948484,1,Italy,IT,IT,42.833333,12.833333,IT,0,,,,,,,1,Italy,IT,IT,42.833333,12.833333,IT,20241130,https://eurovoix.com/2017/02/21/italy-occidentalis-karma-goes-gold/
1212804044,20241130,202411,2024,2024.9041,USA,JERSEY,USA,,,,,,,,,,,,,,,,,,0,172,172,17,4,-5.0,10,1,10,4.04494382022472,1,Jersey,JE,JE,49.216667,-2.116667,JE,0,,,,,,,1,Jersey,JE,JE,49.216667,-2.116667,JE,20241130,https://wobm.com/ixp/385/p/will-you-strike-gold-new-store-opens-for-treasure-hunters-in-monmouth-county-nj/
1212806246,20241130,202411,2024,2024.9041,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-0.89766606822262,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,0,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,20241130,https://www.goldseiten.de/artikel/639843--Wedgemount-Announces-Delay-in-Filing-2024-Annual-Financial-Statements.html
1212806252,20241130,202411,2024,2024.9041,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,2,1,2,-0.89766606822262,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,0,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,20241130,https://www.goldseiten.de/artikel/639843--Wedgemount-Announces-Delay-in-Filing-2024-Annual-Financial-Statements.html
1212806253,20241130,202411,2024,2024.9041,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,084,084,08,2,7.0,8,1,8,-0.89766606822262,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20241130,https://www.goldseiten.de/artikel/639843--Wedgemount-Announces-Delay-in-Filing-2024-Annual-Financial-Statements.html
1212806256,20241130,202411,2024,2024.9041,BUS,INDUSTRY,,,,,,BUS,,,CAN,CANADA,CAN,,,,,,,,0,015,015,01,1,0.0,10,1,10,-0.89766606822262,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,20241130,https://www.goldseiten.de/artikel/639843--Wedgemount-Announces-Delay-in-Filing-2024-Annual-Financial-Statements.html
1212811348,20241130,202411,2024,2024.9041,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,2.47191011235955,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20241130,https://www.goldderby.com/article/2024/what-to-watch-this-weekend-nov-29-2024-tv-awards-contenders/
1212811403,20241130,202411,2024,2024.9041,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,120,120,12,3,-4.0,1,1,1,2.21465076660988,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20241130,https://www.goldderby.com/forum/movies/2025-oscar-predictions-best-actress-part-10/page/13/
1212811404,20241130,202411,2024,2024.9041,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,120,120,12,3,-4.0,12,2,12,4.91875968621367,1,Australia,AS,AS,-25,135,AS,0,,,,,,,1,Australia,AS,AS,-25,135,AS,20241130,https://www.goldderby.com/forum/movies/2025-oscar-predictions-best-actress-part-10/page/13/
1212811920,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,120,120,12,3,-4.0,1,1,1,2.21465076660988,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20241130,https://www.goldderby.com/forum/movies/2025-oscar-predictions-best-actress-part-10/page/13/
1212811921,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,120,120,12,3,-4.0,3,1,3,2.21465076660988,1,Australia,AS,AS,-25,135,AS,1,Australia,AS,AS,-25,135,AS,1,Australia,AS,AS,-25,135,AS,20241130,https://www.goldderby.com/forum/movies/2025-oscar-predictions-best-actress-part-10/page/13/
1212812666,20241130,202411,2024,2024.9041,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,4,1,4,0.14144271570014,0,,,,,,,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20241130,https://movieweb.com/cross-star-ryan-eggold-reveals-american-psycho-inspiration/
1212812723,20241130,202411,2024,2024.9041,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,070,070,07,2,7.0,10,1,10,6.73211781206171,4,"Hunan, Jiangsu, China",CH,CH04,32.9274,120.18,10865123,0,,,,,,,4,"Hunan, Jiangsu, China",CH,CH04,32.9274,120.18,10865123,20241130,https://dailygalaxy.com/2024/11/discovery-world-biggest-gold-deposit-80-b/
1212812733,20241130,202411,2024,2024.9041,BUS,INDUSTRY,,,,,,BUS,,,CHN,CHINA,CHN,,,,,,,,1,051,051,05,1,3.4,10,1,10,6.73211781206171,4,"Pingjiang, Guangxi, China",CH,CH16,25.4539,109.864,9189417,4,"Pingjiang, Guangxi, China",CH,CH16,25.4539,109.864,9189417,4,"Pingjiang, Guangxi, China",CH,CH16,25.4539,109.864,9189417,20241130,https://dailygalaxy.com/2024/11/discovery-world-biggest-gold-deposit-80-b/
1212813570,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,0.14144271570014,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,0,,,,,,,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20241130,https://movieweb.com/cross-star-ryan-eggold-reveals-american-psycho-inspiration/
1212813576,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,34,3,34,-1.96011671189761,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,0,,,,,,,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20241130,https://movieweb.com/cross-star-ryan-eggold-reveals-american-psycho-inspiration/
1212813597,20241130,202411,2024,2024.9041,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,15,2,8,-3.18270329968418,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,0,,,,,,,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20241130,https://movieweb.com/cross-star-ryan-eggold-reveals-american-psycho-inspiration/
1212816947,20241130,202411,2024,2024.9041,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-2.97029702970297,4,"Maryborough, Queensland, Australia",AS,AS04,-25.5407,152.705,-1586158,0,,,,,,,4,"Maryborough, Queensland, Australia",AS,AS04,-25.5407,152.705,-1586158,20241130,https://www.yahoo.com/news/lucky-man-hoarded-gold-years-202955637.html
1212816953,20241130,202411,2024,2024.9041,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,0874,087,08,2,10.0,2,1,2,-2.97029702970297,4,"Maryborough, Queensland, Australia",AS,AS04,-25.5407,152.705,-1586158,0,,,,,,,4,"Maryborough, Queensland, Australia",AS,AS04,-25.5407,152.705,-1586158,20241130,https://www.yahoo.com/news/lucky-man-hoarded-gold-years-202955637.html
1212819257,20241130,202411,2024,2024.9041,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,061,061,06,2,6.4,22,3,22,5.2436528996888,1,South Africa,SF,SF,-30,26,SF,1,South Africa,SF,SF,-30,26,SF,1,South Africa,SF,SF,-30,26,SF,20241130,https://www.zerohedge.com/precious-metals/worlds-largest-gold-deposit-discovered-china-worth-more-80-billion
1212819732,20241130,202411,2024,2024.9041,SGP,SINGAPORE,SGP,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,5.76368876080692,1,Malaysia,MY,MY,2.5,112.5,MY,0,,,,,,,1,Malaysia,MY,MY,2.5,112.5,MY,20241130,https://www.dnaindia.com/viral/report-indian-origin-man-hits-jackpot-becomes-crorepati-after-buying-gold-chain-for-wife-here-s-how-3120319
1212820332,20241130,202411,2024,2024.9041,,,,,,,,,,,SGP,SINGAPORE,SGP,,,,,,,,1,020,020,02,1,3.0,4,1,4,4.7008547008547,0,,,,,,,1,Singapore,SN,SN,1.366667,103.8,SN,1,Singapore,SN,SN,1.366667,103.8,SN,20241130,https://thesun.my/style-life/going-viral/man-buys-wife-rm19k-worth-gold-chain-wins-rm44m-in-jewellery-store-s-lucky-draw-PE13355820
