GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
288536207,20140228,201402,2014,2014.1589,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,2,1,2,6.95187165775401,0,,,,,,,3,"Joe Louis Arena, Michigan, United States",US,USMI,42.3252,-83.0514,2082735,3,"Joe Louis Arena, Michigan, United States",US,USMI,42.3252,-83.0514,2082735,20140307,http://www.mlive.com/sports/ann-arbor/index.ssf/2014/03/olympic_gold_medalists_meryl_d.html
288537205,20140228,201402,2014,2014.1589,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,6.95187165775401,3,"Joe Louis Arena, Michigan, United States",US,USMI,42.3252,-83.0514,2082735,0,,,,,,,3,"Joe Louis Arena, Michigan, United States",US,USMI,42.3252,-83.0514,2082735,20140307,http://www.mlive.com/sports/ann-arbor/index.ssf/2014/03/olympic_gold_medalists_meryl_d.html
288539504,20140307,201403,2014,2014.1836,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,0,057,057,05,1,8.0,10,1,10,3.65058670143416,0,,,,,,,4,"Goias, GoiáBR, Brazil",BR,BR29,-15.9333,-50.1333,-644906,4,"Goias, GoiáBR, Brazil",BR,BR29,-15.9333,-50.1333,-644906,20140307,http://www.mining-technology.com/news/newsdeals-this-week-hodgins-auctioneers-lara-gold-standard-ventures-and-more-4191495
288539506,20140307,201403,2014,2014.1836,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,0,061,061,06,2,6.4,1,1,1,3.65058670143416,0,,,,,,,4,"Pocone, Estado de Mato Grosso, Brazil",BR,BR14,-16.2597,-56.6269,-662879,4,"Pocone, Estado de Mato Grosso, Brazil",BR,BR14,-16.2597,-56.6269,-662879,20140307,http://www.mining-technology.com/news/newsdeals-this-week-hodgins-auctioneers-lara-gold-standard-ventures-and-more-4191495
288539778,20140307,201403,2014,2014.1836,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,0,043,043,04,1,2.8,6,1,6,5.44871794871795,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140307,http://finance.fortune.cnn.com/2014/03/07/london-gold-fix/?section=money_markets&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fmoney_markets+%28Markets%29
288539809,20140307,201403,2014,2014.1836,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,1,043,043,04,1,2.8,32,2,32,4.08653846153846,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140307,http://finance.fortune.cnn.com/2014/03/07/london-gold-fix/?section=money_markets&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fmoney_markets+%28Markets%29
288540102,20140307,201403,2014,2014.1836,,,,,,,,,,,CAN,TORONTO,CAN,,,,,,,,1,014,014,01,1,0.0,20,1,20,4.33673469387755,0,,,,,,,4,"Rosebel, Brokopondo, Suriname",NS,NS10,5.08333,-55.15,-915070,4,"Rosebel, Brokopondo, Suriname",NS,NS10,5.08333,-55.15,-915070,20140307,http://www.miningweekly.com/article/iamgold-options-exploration-properties-surrounding-rosebel-in-suriname-2014-03-08&c=JO8O4ay_4JsnuaFpZlXFCYyoFK1yegHsoeNAwn34IlI&mkt=en-us
288542109,20140307,201403,2014,2014.1836,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,0841,084,08,2,7.0,10,1,10,5.71428571428571,0,,,,,,,3,"Lee County, Florida, United States",US,USFL,26.567,-81.8831,295758,3,"Lee County, Florida, United States",US,USFL,26.567,-81.8831,295758,20140307,http://www.abc-7.com/story/24913859/lee-county-schools-present-golden-apple-awards
288543188,20140307,201403,2014,2014.1836,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,042,042,04,1,1.9,10,1,10,4.6556741028128,0,,,,,,,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,20140307,http://blog.nj.com/njv_carl_golden/2014/03/property_tax_reform_is_the_big.html
288546446,20140307,201403,2014,2014.1836,,,,,,,,,,,MNC,RENESOLA LTD,,,,,,MNC,,,1,046,046,04,1,7.0,10,1,5,1.66666666666667,0,,,,,,,1,Italy,IT,IT,42.8333,12.8333,IT,1,Italy,IT,IT,42.8333,12.8333,IT,20140307,http://www.gaininggreen.com/nyse-gainers-yingli-green-energy-hold-nyseyge-trina-solar-limited-nysetsl-gold-fields-limited-nysegfi-renesola-nysesol/1213149/
