GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
988611685,20210605,202106,2021,2021.4247,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,0,0311,031,03,1,5.2,15,1,10,5.28301886792453,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,0,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,20210605,https://www.masala.com/what-is-the-uae-golden-visa-and-why-does-everyone-want-it-336663.html
988611714,20210605,202106,2021,2021.4247,BUS,INVESTOR,,,,,,BUS,,,CVL,SCIENTIST,,,,,,CVL,,,0,0211,021,02,1,3.4,5,1,5,5.28301886792453,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,20210605,https://www.masala.com/what-is-the-uae-golden-visa-and-why-does-everyone-want-it-336663.html
988611963,20210605,202106,2021,2021.4247,CVL,SCIENTIST,,,,,,CVL,,,HLH,DOCTOR,,,,,,HLH,,,0,0211,021,02,1,3.4,5,1,5,5.28301886792453,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,20210605,https://www.masala.com/what-is-the-uae-golden-visa-and-why-does-everyone-want-it-336663.html
988614638,20210605,202106,2021,2021.4247,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,0.11160714285714,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,0,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,20210605,https://www.benzinga.com/pressreleases/21/06/g21436151/p2-gold-announces-closing-of-flow-through-private-placement
988614671,20210605,202106,2021,2021.4247,BUS,BUSINESS,,,,,,BUS,,,CAN,CANADIAN,CAN,,,,,,,,1,043,043,04,1,2.8,36,9,36,4.04040404040405,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,20210605,https://www.northernnews.ca/news/local-news/setting-up-regional-office-in-timmins-good-business-move-for-kl-gold-utting
988614672,20210605,202106,2021,2021.4247,BUS,BUSINESS,,,,,,BUS,,,CAN,CANADIAN,CAN,,,,,,,,1,043,043,04,1,2.8,9,9,9,4.04040404040405,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,20210605,https://www.northernnews.ca/news/local-news/setting-up-regional-office-in-timmins-good-business-move-for-kl-gold-utting
988614714,20210605,202106,2021,2021.4247,CAN,CANADIAN,CAN,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,042,042,04,1,1.9,36,9,36,4.04040404040405,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,20210605,https://www.northernnews.ca/news/local-news/setting-up-regional-office-in-timmins-good-business-move-for-kl-gold-utting
988614715,20210605,202106,2021,2021.4247,CAN,CANADIAN,CAN,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,042,042,04,1,1.9,9,9,9,4.04040404040405,4,"Detour Lake, Northwest Territories, Canada",CA,CA13,62.65,-112.917,-563554,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,4,"Kirkland Lake, Ontario, Canada",CA,CA08,48.15,-80.0333,-567330,20210605,https://www.northernnews.ca/news/local-news/setting-up-regional-office-in-timmins-good-business-move-for-kl-gold-utting
988617005,20210529,202105,2021,2021.4082,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,0.62893081761006,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20210605,https://www.thetimes.co.uk/article/investors-to-join-cornish-gold-rush-8xpn5x8cg
988617253,20210605,202106,2021,2021.4247,CAN,TORONTO,CAN,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,2.89855072463768,4,"Porgera, Enga, Papua New Guinea",PP,PP19,-5.46667,143.2,-2198514,4,"Porgera, Enga, Papua New Guinea",PP,PP19,-5.46667,143.2,-2198514,4,"Porgera, Enga, Papua New Guinea",PP,PP19,-5.46667,143.2,-2198514,20210605,https://www.reuters.com/article/us-barrick-gold-porgera/barrick-ceo-hopes-papua-new-guinea-gold-mine-will-restart-this-year-idUSKCN2DG1HU
