GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
294041710,20130419,201304,2013,2013.2986,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,141,141,14,3,-6.5,6,1,6,1.94552529182879,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140419,http://goldrushcam.com/sierrasuntimes/index.php/mariposa-daily-news-2014/175-april/12947-californias-march-2014-nonfarm-payroll-jobs-increase-by-11800-while-the-unemployment-rate-remains-unchanged-at-81-percent
294041947,20140320,201403,2014,2014.2192,AUS,AUSTRALIA,AUS,,,,,,,,GRCGOV,ATTICA,GRC,,,,,GOV,,,0,084,084,08,2,7.0,4,1,4,6.04651162790698,1,Australia,AS,AS,-27,133,AS,1,Australia,AS,AS,-27,133,AS,1,Australia,AS,AS,-27,133,AS,20140419,http://www.scmp.com/news/world/article/1486159/greeces-golden-dawn-hail-hitler-show-true-colours-ahead-elections&c=2YzyhwYkHZwLOKDS-IJphjVZ3WNViTcAVp0XLqhWRnQ&mkt=en-us
294042067,20140320,201403,2014,2014.2192,GRCGOV,ATTICA,GRC,,,,,GOV,,,,,,,,,,,,,0,084,084,08,2,7.0,6,1,6,6.04651162790698,1,Greece,GR,GR,39,22,GR,0,,,,,,,1,Greece,GR,GR,39,22,GR,20140419,http://www.scmp.com/news/world/article/1486159/greeces-golden-dawn-hail-hitler-show-true-colours-ahead-elections&c=2YzyhwYkHZwLOKDS-IJphjVZ3WNViTcAVp0XLqhWRnQ&mkt=en-us
294044124,20140418,201404,2014,2014.2959,USA,CALIFORNIA,USA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,20,1,20,5.0208507089241,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,20140419,http://dailyemerald.com/2014/04/18/photo-no-1-ducks-rally-in-the-fourth-to-beat-golden-bears-15-3/
294044732,20140419,201404,2014,2014.2986,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,046,046,04,1,7.0,10,1,10,3.47490347490348,0,,,,,,,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,20140419,http://www.domain-b.com/industry/Mining/20140419_barrick_gold.html
294046392,20140419,201404,2014,2014.2986,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,042,042,04,1,1.9,2,1,2,6.31578947368421,0,,,,,,,4,"Raqqa, Ar Raqqah, Syria",SY,SY04,35.95,39.0167,-2538949,4,"Raqqa, Ar Raqqah, Syria",SY,SY04,35.95,39.0167,-2538949,20140419,http://en.europeonline-magazine.eu/1st-leadfour-french-journalists-freed-in-syria-heading-homeby-shabtai-gold-dpa_331475.html
294046620,20140419,201404,2014,2014.2986,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,057,057,05,1,8.0,6,1,6,8.11724915445321,0,,,,,,,4,"Tamborine Mountain, Queensland, Australia",AS,AS04,-27.9231,153.172,-1578057,4,"Tamborine Mountain, Queensland, Australia",AS,AS04,-27.9231,153.172,-1578057,20140419,http://www.nst.com.my/life-times/holiday/gold-coast-gems-1.570011?cache=03%2F7.203763
294047346,20140419,201404,2014,2014.2986,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,1,0841,084,08,2,7.0,5,1,5,2.86624203821656,0,,,,,,,1,Singapore,SN,SN,1.3667,103.8,SN,1,Singapore,SN,SN,1.3667,103.8,SN,20140419,http://news.oneindia.in/india/delhi-businessman-smuggles-gold-biscuits-in-abdomen-operated-1432873.html
294047352,20140419,201404,2014,2014.2986,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,1,114,114,11,3,-2.0,5,1,5,4.54545454545455,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20140419,http://www.nydailynews.com/news/crime/indian-businessman-swallows-12-gold-bars-falls-ill-article-1.1762055
294049282,20140419,201404,2014,2014.2986,,,,,,,,,,,PER,PERU,PER,,,,,,,,1,060,060,06,2,6.0,10,2,10,4.5143845987454,0,,,,,,,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,4,"Lima, Lima, Peru",PE,PE15,-12.05,-77.05,-352647,20140419,http://www.thepublicopinion.com/news/associated_press/national/latin-america/deadline-lapses-in-peru-for-illegal-gold-miners/article_008f7e3f-e020-5aa6-a202-e88dcb16f5b2.html
