GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1012934092,20211106,202111,2021,2021.8384,LEG,DELEGATE,,,,,,LEG,,,GBR,GLASGOW,GBR,,,,,,,,1,040,040,04,1,1.0,12,1,12,-0.189483445834485,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,55.8333,-4.25,-2597039,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20211106,https://www.the-sun.com/uncategorized/4010017/communist-leader-gold-plated-steak-salt-bae/
1012934093,20211106,202111,2021,2021.8384,LEG,DELEGATE,,,,,,LEG,,,GBR,GLASGOW,GBR,,,,,,,,1,040,040,04,1,1.0,4,1,4,-0.189483445834485,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,55.8333,-4.25,-2597039,20211106,https://www.the-sun.com/uncategorized/4010017/communist-leader-gold-plated-steak-salt-bae/
1012934094,20211106,202111,2021,2021.8384,LEG,DELEGATE,,,,,,LEG,,,GBR,GLASGOW,GBR,,,,,,,,1,040,040,04,1,1.0,4,1,4,-0.189483445834485,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,55.8333,-4.25,-2597039,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20211106,https://www.the-sun.com/uncategorized/4010017/communist-leader-gold-plated-steak-salt-bae/
1012934533,20211106,202111,2021,2021.8384,USAGOVMEDASA,RADIO FREE ASIA,USA,,,,,GOV,MED,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-2.3094688221709,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20211106,https://www.the-sun.com/uncategorized/4010017/communist-leader-gold-plated-steak-salt-bae/
1012934534,20211106,202111,2021,2021.8384,USAGOVMEDASA,RADIO FREE ASIA,USA,,,,,GOV,MED,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-2.3094688221709,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,0,,,,,,,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,20211106,https://www.the-sun.com/uncategorized/4010017/communist-leader-gold-plated-steak-salt-bae/
1012935249,20211106,202111,2021,2021.8384,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,10,1,10,3.81679389312977,0,,,,,,,1,Spain,SP,SP,40,-4,SP,1,Spain,SP,SP,40,-4,SP,20211106,https://www.startribune.com/earn-a-golden-coin-get-a-book-winona-school-uses-vending-machine-to-encourage-reading/600113463/
1012935640,20211106,202111,2021,2021.8384,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,3.81679389312977,1,Spain,SP,SP,40,-4,SP,0,,,,,,,1,Spain,SP,SP,40,-4,SP,20211106,https://www.startribune.com/earn-a-golden-coin-get-a-book-winona-school-uses-vending-machine-to-encourage-reading/600113463/
1012935642,20211106,202111,2021,2021.8384,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,3.81679389312977,1,Spain,SP,SP,40,-4,SP,0,,,,,,,1,Spain,SP,SP,40,-4,SP,20211106,https://www.startribune.com/earn-a-golden-coin-get-a-book-winona-school-uses-vending-machine-to-encourage-reading/600113463/
1012939810,20211106,202111,2021,2021.8384,sco,SCOTTISH,,,sco,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,2,10,0.5226480836237,1,United Kingdom,UK,UK,54,-4,UK,0,,,,,,,1,United Kingdom,UK,UK,54,-4,UK,20211106,https://www.thisismoney.co.uk/money/investing/article-10170321/MR-MONEY-MAKER-dont-gold-bug-buy-bullion.html
1012941962,20201106,202011,2020,2020.8384,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.53050397877984,3,"City Of Goldsboro, North Carolina, United States",US,USNC,35.3781,-77.9713,2403709,0,,,,,,,3,"City Of Goldsboro, North Carolina, United States",US,USNC,35.3781,-77.9713,2403709,20211106,https://www.wral.com/state-audit-goldsboro-food-bank-used-11-821-in-cares-act-funds-on-questionable-expenses/19964533/
