GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1147304631,20231120,202311,2023,2023.8767,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,92,10,92,-12.4497321577614,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,0,,,,,,,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147304680,20231220,202312,2023,2023.9589,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,80,10,80,-12.4497321577614,0,,,,,,,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147304713,20231220,202312,2023,2023.9589,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,60,10,60,-12.4497321577614,0,,,,,,,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147305003,20231220,202312,2023,2023.9589,AUS,AUSTRALIA,AUS,,,,,,,,GBR,LIVERPOOL,GBR,,,,,,,,1,173,173,17,4,-5.0,6,3,6,-12.6819126819127,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147305004,20231220,202312,2023,2023.9589,AUS,AUSTRALIA,AUS,,,,,,,,GBR,LIVERPOOL,GBR,,,,,,,,1,173,173,17,4,-5.0,74,10,74,-12.4497321577614,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147305311,20231220,202312,2023,2023.9589,COP,POLICE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,6,3,6,-12.6819126819127,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147305480,20231220,202312,2023,2023.9589,DJI,DJIBOUTI,DJI,,,,,,,,BUS,OIL TANKER,,,,,,BUS,,,1,012,012,01,1,-0.4,10,2,10,-5.85585585585586,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19,39.5,-2037160,20231220,https://www.hellenicshippingnews.com/disruptions-in-red-sea-unlikely-to-have-large-effects-on-oil-goldman/
1147305640,20231220,202312,2023,2023.9589,GBR,LIVERPOOL,GBR,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,173,173,17,4,-5.0,12,3,12,-12.6819126819127,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20231220,https://www.goldcoastbulletin.com.au/news/breaking-news/woman-filmed-partner-in-court-after-horror-crash/news-story/3adaab761bbd46497971d0d8a2f5e005?nk=85dd2f017ab88a07b945f9c78706fd62-1703029627
1147305687,20231220,202312,2023,2023.9589,GBR,UNITED KINGDOM,GBR,,,,,,,,GUY,GUYANA,GUY,,,,,,,,0,051,051,05,1,3.4,6,1,6,-0.36297640653357,1,United Kingdom,UK,UK,54,-4,UK,4,"Omai, Cuyuni-Mazaruni, Guyana",GY,GY11,5.43333,-58.75,-922140,4,"Omai, Cuyuni-Mazaruni, Guyana",GY,GY11,5.43333,-58.75,-922140,20231220,https://www.mining.com/anglogold-ashanti-invests-in-g2-goldfields-as-guyana-faces-annexation-threat/
1147305688,20231220,202312,2023,2023.9589,GBR,UNITED KINGDOM,GBR,,,,,,,,GUY,GUYANA,GUY,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.36297640653357,1,United Kingdom,UK,UK,54,-4,UK,4,"Omai, Cuyuni-Mazaruni, Guyana",GY,GY11,5.43333,-58.75,-922140,1,United Kingdom,UK,UK,54,-4,UK,20231220,https://www.mining.com/anglogold-ashanti-invests-in-g2-goldfields-as-guyana-faces-annexation-threat/
