GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
538125494,20160508,201605,2016,2016.3507,,,,,,,,,,,CVLCVL,ETHNIC MINORITY,,,,,,CVL,CVL,,1,021,021,02,1,3.4,2,1,2,-2.38663484486874,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20160508,http://www.theguardian.com/global/commentisfree/2016/may/07/david-cameron-london-ethnic-minorities-sadiq-khan-zac-goldsmith
538125495,20160508,201605,2016,2016.3507,,,,,,,,,,,CVLCVL,ETHNIC MINORITY,,,,,,CVL,CVL,,1,021,021,02,1,3.4,8,1,8,-2.38663484486874,0,,,,,,,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,20160508,http://www.theguardian.com/global/commentisfree/2016/may/07/david-cameron-london-ethnic-minorities-sadiq-khan-zac-goldsmith
538126098,20160508,201605,2016,2016.3507,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,76,6,76,-3.98649804878066,1,Pakistan,PK,PK,30,70,PK,0,,,,,,,1,Pakistan,PK,PK,30,70,PK,20160508,http://www.theguardian.com/global/commentisfree/2016/may/07/david-cameron-london-ethnic-minorities-sadiq-khan-zac-goldsmith
538126972,20160508,201605,2016,2016.3507,MOS,MUSLIM,,,,MOS,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,120,120,12,3,-4.0,6,2,6,-0.9908882726368,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20160508,http://www.theguardian.com/global/commentisfree/2016/may/07/david-cameron-london-ethnic-minorities-sadiq-khan-zac-goldsmith
538126977,20160508,201605,2016,2016.3507,MOS,MUSLIM,,,,MOS,,,,,MOSGOV,MUSLIM,,,,MOS,,GOV,,,0,120,120,12,3,-4.0,6,1,6,-2.38663484486874,4,"Croydon, Croydon, United Kingdom",UK,UKC8,51.3833,-0.1,-2593790,4,"Croydon, Croydon, United Kingdom",UK,UKC8,51.3833,-0.1,-2593790,4,"Croydon, Croydon, United Kingdom",UK,UKC8,51.3833,-0.1,-2593790,20160508,http://www.theguardian.com/global/commentisfree/2016/may/07/david-cameron-london-ethnic-minorities-sadiq-khan-zac-goldsmith
538133417,20160508,201605,2016,2016.3507,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-1.60427807486631,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,0,,,,,,,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,20160508,http://www.timeslive.co.za/sundaytimes/businesstimes/2016/05/08/Obuasi-AngloGold-places-hopes-in-arbitration
538133430,20160508,201605,2016,2016.3507,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,120,120,12,3,-4.0,5,1,5,-1.60427807486631,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,0,,,,,,,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,20160508,http://www.timeslive.co.za/sundaytimes/businesstimes/2016/05/08/Obuasi-AngloGold-places-hopes-in-arbitration
538133434,20160508,201605,2016,2016.3507,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,164,164,16,4,-7.0,5,1,5,-1.60427807486631,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,0,,,,,,,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,20160508,http://www.timeslive.co.za/sundaytimes/businesstimes/2016/05/08/Obuasi-AngloGold-places-hopes-in-arbitration
538133442,20160508,201605,2016,2016.3507,BUS,COMPANY,,,,,,BUS,,,ESP,CADIZ,ESP,,,,,,,,1,042,042,04,1,1.9,5,1,5,-1.60427807486631,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,4,"Ashanti, Ghana (general), Ghana",GH,GH00,6.91428,0.536667,-2069925,20160508,http://www.timeslive.co.za/sundaytimes/businesstimes/2016/05/08/Obuasi-AngloGold-places-hopes-in-arbitration
538133734,20160508,201605,2016,2016.3507,ESP,CADIZ,ESP,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,010,010,01,1,0.0,5,1,5,-1.60427807486631,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20160508,http://www.timeslive.co.za/sundaytimes/businesstimes/2016/05/08/Obuasi-AngloGold-places-hopes-in-arbitration
