GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
468460910,20150920,201509,2015,2015.7123,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,020,020,02,1,3.0,160,10,160,-9.08243486073674,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,0,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,20150920,http://www.goldcoastbulletin.com.au/news/breaking-news/qld-rapist-stabbed-in-face-with-car-keys/story-fnjbnvyk-1227535386809
468462445,20150920,201509,2015,2015.7123,MNCUSA,GOLDMAN SACHS,USA,,,,,MNC,,,,,,,,,,,,,1,010,010,01,1,0.0,20,2,20,5.21353646353647,1,Papua New Guinea,PP,PP,-6,147,PP,0,,,,,,,1,Papua New Guinea,PP,PP,-6,147,PP,20150920,http://www.wkrb13.com/markets/794505/barrick-gold-stock-rating-reaffirmed-by-rbc-capital-abx/
468464226,20150920,201509,2015,2015.7123,,,,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,1,051,051,05,1,3.4,4,1,4,6.2200956937799,0,,,,,,,4,"Hindustan, North-West Frontier, Pakistan",PK,PK03,35.7441,71.7834,6085909,4,"Hindustan, North-West Frontier, Pakistan",PK,PK03,35.7441,71.7834,6085909,20150920,http://news.statetimes.in/jkffa-celebrates-golden-jubilee-of-1965-indo-pak-war-victory/
468471429,20150920,201509,2015,2015.7123,,,,,,,,,,,TWN,TAIPEI,TWN,,,,,,,,1,042,042,04,1,1.9,5,1,5,12.0253164556962,0,,,,,,,0,,,,,,,0,,,,,,,20150920,http://singaporeinformer.com/178591/why-ella-chen-isnt-hosting-golden-horse-awards/
468472931,20150920,201509,2015,2015.7123,TWN,TAIPEI,TWN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,5,1,5,12.0253164556962,0,,,,,,,0,,,,,,,0,,,,,,,20150920,http://singaporeinformer.com/178591/why-ella-chen-isnt-hosting-golden-horse-awards/
468477925,20150920,201509,2015,2015.7123,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,060,060,06,2,6.0,25,3,25,1.65483821733822,0,,,,,,,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20150920,http://www.mideasttime.com/barrick-gold-earns-hold-rating-from-rbc-capital-abx/555820/
468489620,20150920,201509,2015,2015.7123,MNCCAN,BARRICK GOLD CORPORATION,CAN,,,,,MNC,,,,,,,,,,,,,0,011,011,01,1,-0.1,9,3,9,1.28272418554613,3,"Chico Hot Springs, Montana, United States",US,USMT,45.3377,-110.692,781216,0,,,,,,,3,"Chico Hot Springs, Montana, United States",US,USMT,45.3377,-110.692,781216,20150920,http://billingsgazette.com/news/state-and-regional/montana/golden-sunlight-cutback-mirrors-global-gold-trend/article_117af433-c99e-53c4-a8bd-8ce433fa84ed.html
468489621,20150920,201509,2015,2015.7123,MNCCAN,BARRICK GOLD CORPORATION,CAN,,,,,MNC,,,BUS,COMPANY,,,,,,BUS,,,0,011,011,01,1,-0.1,15,3,15,1.28272418554613,3,"Chico Hot Springs, Montana, United States",US,USMT,45.3377,-110.692,781216,3,"Chico Hot Springs, Montana, United States",US,USMT,45.3377,-110.692,781216,3,"Chico Hot Springs, Montana, United States",US,USMT,45.3377,-110.692,781216,20150920,http://billingsgazette.com/news/state-and-regional/montana/golden-sunlight-cutback-mirrors-global-gold-trend/article_117af433-c99e-53c4-a8bd-8ce433fa84ed.html
468489658,20150920,201509,2015,2015.7123,MYS,SARAWAK,MYS,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,30,2,30,-6.52352941176471,0,,,,,,,0,,,,,,,0,,,,,,,20150920,http://brudirect.com/0-borneo/borneo-sarawak/item/33451-armed-man-robs-goldsmith-shop-at-carpenter-street
468491504,20150920,201509,2015,2015.7123,EDU,PROFESSOR,,,,,,EDU,,,IND,MUMBAI,IND,,,,,,,,0,020,020,02,1,3.0,2,1,2,0.3003003003003,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150920,http://www.dnaindia.com/mumbai/report-mumbai-queen-s-necklace-to-get-some-of-its-gold-back-2126668
468491505,20150920,201509,2015,2015.7123,EDU,PROFESSOR,,,,,,EDU,,,IND,MUMBAI,IND,,,,,,,,0,020,020,02,1,3.0,1,1,1,0.3003003003003,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150920,http://www.dnaindia.com/mumbai/report-mumbai-queen-s-necklace-to-get-some-of-its-gold-back-2126668
468491517,20150920,201509,2015,2015.7123,EDU,PROFESSOR,,,,,,EDU,,,sen,SENA,,,sen,,,,,,0,020,020,02,1,3.0,2,1,2,0.3003003003003,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150920,http://www.dnaindia.com/mumbai/report-mumbai-queen-s-necklace-to-get-some-of-its-gold-back-2126668
468491722,20150920,201509,2015,2015.7123,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,71,8,71,2.44919972078523,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150920,http://www.dnaindia.com/mumbai/report-mumbai-queen-s-necklace-to-get-some-of-its-gold-back-2126668
468491723,20150920,201509,2015,2015.7123,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,0.3003003003003,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150920,http://www.dnaindia.com/mumbai/report-mumbai-queen-s-necklace-to-get-some-of-its-gold-back-2126668
