GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1065551125,20221001,202210,2022,2022.7425,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,030,030,03,1,4.0,40,4,40,0,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,0,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,20221001,https://www.newjerseytelegraph.com/news/272812866/canxgold-mining-corp-announces-financings
1065558506,20221001,202210,2022,2022.7425,BUS,COMPANY,,,,,,BUS,,,CAN,CANADIAN,CAN,,,,,,,,1,010,010,01,1,0.0,10,2,10,3.06519117542739,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20221001,https://www.finanznachrichten.de/nachrichten-2022-10/57197647-idaho-champion-gold-mines-canada-inc-idaho-champion-closes-first-tranche-of-non-brokered-private-placement-296.htm
1065559763,20221001,202210,2022,2022.7425,,,,,,,,,,,EDUHLH,UNIVERSITY,,,,,,EDU,HLH,,1,042,042,04,1,1.9,6,3,6,-1.70940170940171,0,,,,,,,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065559880,20221001,202210,2022,2022.7425,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,3,6,-1.70940170940171,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,0,,,,,,,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065559881,20221001,202210,2022,2022.7425,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,12,3,12,-1.70940170940171,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065560156,20221001,202210,2022,2022.7425,EDUHLH,UNIVERSITY,,,,,,EDU,HLH,,,,,,,,,,,,1,043,043,04,1,2.8,6,3,6,-1.70940170940171,1,Ghana,GH,GH,8,-2,GH,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065560207,20221001,202210,2022,2022.7425,GHAEDU,GHANA,GHA,,,,,EDU,,,HLHEDU,HOSPITAL,,,,,,HLH,EDU,,1,043,043,04,1,2.8,24,3,24,-1.70940170940171,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065560306,20221001,202210,2022,2022.7425,HLHEDU,HOSPITAL,,,,,,HLH,EDU,,GHAEDU,GHANA,GHA,,,,,EDU,,,1,042,042,04,1,1.9,24,3,24,-1.70940170940171,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,4,"Surfers Paradise, Queensland, Australia",AS,AS04,-28,153.433,-1602940,20221001,https://www.brisbanetimes.com.au/national/queensland/man-shot-in-chest-in-drive-by-attack-near-gold-coast-party-precinct-20221001-p5bmfi.html
1065569124,20221001,202210,2022,2022.7425,CVL,NATIVES,,,,,,CVL,,,,,,,,,,,,,0,173,173,17,4,-5.0,10,1,10,2.04678362573099,1,Canada,CA,CA,60,-96,CA,0,,,,,,,1,Canada,CA,CA,60,-96,CA,20221001,https://news.yahoo.com/indigenous-hip-hop-entering-golden-192245279.html
1065580113,20221001,202210,2022,2022.7425,,,,,,,,,,,MIL,NAVY,,,,,,MIL,,,0,120,120,12,3,-4.0,5,1,5,-4.28231562252181,0,,,,,,,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580114,20221001,202210,2022,2022.7425,,,,,,,,,,,MIL,NAVY,,,,,,MIL,,,0,130,130,13,3,-4.4,10,1,10,-4.28231562252181,0,,,,,,,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580290,20221001,202210,2022,2022.7425,GOV,GOVERNMENT,,,,,,GOV,,,NGA,NIGERIA,NGA,,,,,,,,1,010,010,01,1,0.0,10,1,10,-4.28231562252181,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580411,20221001,202210,2022,2022.7425,MED,SPOKESMAN,,,,,,MED,,,BUS,SUPERTANKER,,,,,,BUS,,,0,084,084,08,2,7.0,6,1,6,-4.28231562252181,1,Equatorial Guinea,EK,EK,2,10,EK,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,1,Equatorial Guinea,EK,EK,2,10,EK,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580412,20221001,202210,2022,2022.7425,MED,SPOKESMAN,,,,,,MED,,,BUS,SUPERTANKER,,,,,,BUS,,,0,084,084,08,2,7.0,4,1,4,-4.28231562252181,1,Equatorial Guinea,EK,EK,2,10,EK,1,Equatorial Guinea,EK,EK,2,10,EK,1,Equatorial Guinea,EK,EK,2,10,EK,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580415,20221001,202210,2022,2022.7425,MED,SPOKESMAN,,,,,,MED,,,MIL,NAVY,,,,,,MIL,,,0,010,010,01,1,0.0,10,1,10,-4.28231562252181,1,Equatorial Guinea,EK,EK,2,10,EK,1,Equatorial Guinea,EK,EK,2,10,EK,1,Equatorial Guinea,EK,EK,2,10,EK,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580442,20221001,202210,2022,2022.7425,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-4.28231562252181,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,0,,,,,,,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580451,20221001,202210,2022,2022.7425,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,6,1,6,-4.28231562252181,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,0,,,,,,,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580453,20221001,202210,2022,2022.7425,NGA,NIGERIAN,NGA,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-4.28231562252181,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,0,,,,,,,4,"Nembe Creek, Nigeria (general), Nigeria",NI,NI00,4.53333,6.38333,-2020668,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580455,20221001,202210,2022,2022.7425,NGA,NIGER DELTA,NGA,,,,,,,,,,,,,,,,,,0,112,112,11,3,-2.0,3,1,3,-4.28231562252181,1,Niger,NG,NG,16,8,NG,0,,,,,,,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580463,20221001,202210,2022,2022.7425,NGA,NIGERIAN,NGA,,,,,,,,NGAMIL,NIGERIA,NGA,,,,,MIL,,,0,112,112,11,3,-2.0,2,1,2,-4.28231562252181,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065580468,20221001,202210,2022,2022.7425,NGAMIL,NIGERIAN,NGA,,,,,MIL,,,NGA,NIGERIAN,NGA,,,,,,,,0,112,112,11,3,-2.0,5,1,5,-4.28231562252181,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,4,"Idun, Nigeria (general), Nigeria",NI,NI00,7.71667,4.36667,-2010854,20221001,https://www.vanguardngr.com/2022/10/marauders-feasting-on-the-golden-egg/
1065583309,20221001,202210,2022,2022.7425,CHN,CHINA,CHN,,,,,,,,GOVMED,STATE RUN TV,,,,,,GOV,MED,,1,042,042,04,1,1.9,5,1,5,-0.50675675675676,4,"Hainan, Hainan, China",CH,CH31,18.9394,109.484,6025157,4,"Hainan, Hainan, China",CH,CH31,18.9394,109.484,6025157,4,"Hainan, Hainan, China",CH,CH31,18.9394,109.484,6025157,20221001,https://www.newdelhitimes.com/fewer-trips-for-chinas-golden-week-amid-quarantine-fears/
