GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
462925942,20150902,201509,2015,2015.6630,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,042,042,04,1,1.9,4,1,4,0.14869888475837,0,,,,,,,4,"Skeena, British Columbia, Canada",CA,CA02,54.25,-129.833,-573721,4,"Skeena, British Columbia, Canada",CA,CA02,54.25,-129.833,-573721,20150902,http://www.goldseiten.de/artikel/257618--Dolly-Varden-Silver-Responds-to-Skeenaund8217s-Announcement.html
462926566,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926567,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"Chanach, Kyrgyzstan (general), Kyrgyzstan",KG,KG00,41.8667,71.2333,-2331493,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926578,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926579,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"Chanach, Kyrgyzstan (general), Kyrgyzstan",KG,KG00,41.8667,71.2333,-2331493,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926585,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926586,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,030,030,03,1,4.0,1,1,1,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,0,,,,,,,4,"Chanach, Kyrgyzstan (general), Kyrgyzstan",KG,KG00,41.8667,71.2333,-2331493,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926631,20150902,201509,2015,2015.6630,AUS,AUSTRALIA,AUS,,,,,,,,KGZ,KYRGYZSTAN,KGZ,,,,,,,,1,010,010,01,1,0.0,6,1,6,2.1684316691881,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,4,"White Cliff, Northern Territory, Australia",AS,AS03,-15.4333,130.333,-1609255,20150902,http://www.4-traders.com/WHITE-CLIFF-MINERALS-LTD-10355625/news/White-Cliff-Minerals--Amended-Abundant-Visible-Gold-identified-at-Aucu-Gold-Deposit-20977848/
462926698,20150902,201509,2015,2015.6630,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,8,2,8,0.15235256250399,4,"Skeena, British Columbia, Canada",CA,CA02,54.25,-129.833,-573721,0,,,,,,,4,"Skeena, British Columbia, Canada",CA,CA02,54.25,-129.833,-573721,20150902,http://www.goldseiten.de/artikel/257618--Dolly-Varden-Silver-Responds-to-Skeenaund8217s-Announcement.html
462926708,20150902,201509,2015,2015.6630,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,1.23076923076923,2,"Wyoming, United States",US,USWY,42.7475,-107.209,WY,0,,,,,,,2,"Wyoming, United States",US,USWY,42.7475,-107.209,WY,20150902,http://www.goldseiten.de/artikel/257613--Cloud-Peak-Energy-CEO-to-Speak-at-the-Barclays-CEO-Energy-Power-Conference.html
