GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
655195596,20170513,201705,2017,2017.3644,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,060,060,06,2,6.0,4,1,4,0.86289549376798,0,,,,,,,4,"Springfield, Victoria, Australia",AS,AS07,-37.3333,144.817,-1601801,4,"Springfield, Victoria, Australia",AS,AS07,-37.3333,144.817,-1601801,20170513,https://www.thesatellite.com.au/news/mystery-secret-gold-stash-found-locked-safe/3177499/
655195671,20170513,201705,2017,2017.3644,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,042,042,04,1,1.9,5,1,5,-4.47761194029851,0,,,,,,,0,,,,,,,0,,,,,,,20170513,http://www.goldcoastbulletin.com.au/news/crime-court/tweed-river-crash-lands-two-people-in-hospital/news-story/c2930b76dead8cfaebfb9f6f7a2e07dd?nk=f9b6f1bf0b295f334a259b9420615198-1494632819
655195767,20170513,201705,2017,2017.3644,,,,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,042,042,04,1,1.9,596,73,577,-3.12841641474145,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20170513,http://www.out.com/interviews/2017/5/12/amy-schumer-and-goldie-hawn-snatched-bros-and-breasts
655195811,20170513,201705,2017,2017.3644,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,910,78,900,-4.9420268260557,0,,,,,,,0,,,,,,,0,,,,,,,20170513,http://www.goldcoastbulletin.com.au/news/crime-court/tweed-river-crash-lands-two-people-in-hospital/news-story/c2930b76dead8cfaebfb9f6f7a2e07dd?nk=f9b6f1bf0b295f334a259b9420615198-1494632819
655195978,20170513,201705,2017,2017.3644,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,1.71306209850107,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20170513,http://www.aarp.org/entertainment/style-trends/info-2017/goldie-hawn-movie-star-children-fd.html
655196230,20170513,201705,2017,2017.3644,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,036,036,03,1,4.0,1,1,1,0.86289549376798,4,"Springfield, Victoria, Australia",AS,AS07,-37.3333,144.817,-1601801,0,,,,,,,1,China,CH,CH,35,105,CH,20170513,https://www.thesatellite.com.au/news/mystery-secret-gold-stash-found-locked-safe/3177499/
655196298,20170513,201705,2017,2017.3644,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,013,013,01,1,0.4,6,1,6,0.86289549376798,4,"Bundamba, Queensland, Australia",AS,AS04,-27.6167,152.8,-1562778,0,,,,,,,4,"Bundamba, Queensland, Australia",AS,AS04,-27.6167,152.8,-1562778,20170513,https://www.thesatellite.com.au/news/mystery-secret-gold-stash-found-locked-safe/3177499/
655196347,20170513,201705,2017,2017.3644,BUS,COMPANY,,,,,,BUS,,,AUS,AUSTRALIA,AUS,,,,,,,,1,112,112,11,3,-2.0,4,1,4,0.86289549376798,4,"Bundamba, Queensland, Australia",AS,AS04,-27.6167,152.8,-1562778,4,"Bundamba, Queensland, Australia",AS,AS04,-27.6167,152.8,-1562778,4,"Bundamba, Queensland, Australia",AS,AS04,-27.6167,152.8,-1562778,20170513,https://www.thesatellite.com.au/news/mystery-secret-gold-stash-found-locked-safe/3177499/
655196588,20170513,201705,2017,2017.3644,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,,,,,,,,,,,1,192,192,19,4,-9.5,175,37,175,-3.95320362864688,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20170513,http://www.goldcoastbulletin.com.au/technology/massive-cyber-attack-creates-chaos-around-the-world/news-story/b248da44b753489a3f207dfee2ce78a9?nk=a5b6f00c4cc63f768df60779bbe0b791-1494632861
655196589,20170513,201705,2017,2017.3644,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,,,,,,,,,,,0,192,192,19,4,-9.5,8,5,8,-4.16516337083285,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,1,Australia,AS,AS,-27,133,AS,20170513,http://www.goldcoastbulletin.com.au/technology/massive-cyber-attack-creates-chaos-around-the-world/news-story/b248da44b753489a3f207dfee2ce78a9?nk=a5b6f00c4cc63f768df60779bbe0b791-1494632861
