GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
998827890,20210811,202108,2021,2021.6055,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,036,036,03,1,4.0,10,1,10,0.44964028776978,0,,,,,,,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,20210811,https://www.newjerseytelegraph.com/news/270665959/emgold-closes-final-tranche-of-a-flow-through-private-placement
998827988,20210811,202108,2021,2021.6055,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,043,043,04,1,2.8,3,1,3,4.94623655913979,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20210811,https://www.radiotoday.com.au/909-sea-fm-gold-coast-return/
998828451,20210811,202108,2021,2021.6055,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,0.44964028776978,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,0,,,,,,,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,20210811,https://www.newjerseytelegraph.com/news/270665959/emgold-closes-final-tranche-of-a-flow-through-private-placement
998828937,20210811,202108,2021,2021.6055,GHA,GHANA,GHA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,15,3,15,5.32098287523119,1,Ghana,GH,GH,8,-2,GH,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,20210811,https://www.radiotoday.com.au/909-sea-fm-gold-coast-return/
998828939,20210811,202108,2021,2021.6055,GHA,GHANA,GHA,,,,,,,,,,,,,,,,,,1,073,073,07,2,7.4,6,1,6,0,1,Ghana,GH,GH,8,-2,GH,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,20210811,https://www.news.com.au/national/queensland/news/rush-to-rescue-large-whale-entangled-in-gold-coast-shark-nets/news-story/456eec28d3775ac73ce12ea7dcf48c7f
998831095,20210811,202108,2021,2021.6055,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,6.95770804911323,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,0,,,,,,,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,20210811,https://www.news24.com/parent/storytime/life-changing-south-african-childrens-series-takes-gold-at-international-filming-festival-20210810
998831098,20210811,202108,2021,2021.6055,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,12,3,12,0.729269581523175,4,"Cape Town, Western Cape, South Africa",SF,SF11,-33.9167,18.4167,-1217214,0,,,,,,,4,"Cape Town, Western Cape, South Africa",SF,SF11,-33.9167,18.4167,-1217214,20210811,https://www.news24.com/parent/storytime/life-changing-south-african-childrens-series-takes-gold-at-international-filming-festival-20210810
998831099,20210811,202108,2021,2021.6055,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,6.95770804911323,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,0,,,,,,,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,20210811,https://www.news24.com/parent/storytime/life-changing-south-african-childrens-series-takes-gold-at-international-filming-festival-20210810
998831104,20210811,202108,2021,2021.6055,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,8,1,8,6.95770804911323,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,0,,,,,,,4,"Siyaya, KwaZulu-Natal, South Africa",SF,SF02,-28.9648,31.7639,-1283694,20210811,https://www.news24.com/parent/storytime/life-changing-south-african-childrens-series-takes-gold-at-international-filming-festival-20210810
998831178,20210811,202108,2021,2021.6055,AUS,AUSTRALIA,AUS,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,0841,084,08,2,7.0,8,1,8,-0.729927007299261,4,"Coolangatta, Queensland, Australia",AS,AS04,-28.1667,153.533,-1566962,1,Ghana,GH,GH,8,-2,GH,4,"Coolangatta, Queensland, Australia",AS,AS04,-28.1667,153.533,-1566962,20210811,https://www.dailymail.co.uk/news/article-9881977/Horrifying-moment-huge-humpback-whale-gets-caught-shark-net-Gold-Coast.html
