GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1115717791,20230719,202307,2023,2023.5452,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,0.22547914317925,0,,,,,,,3,"Point Loma, California, United States",US,USCA,32.7001,-117.247,247638,3,"Point Loma, California, United States",US,USCA,32.7001,-117.247,247638,20230719,https://www.sandiegoreader.com/news/2023/jul/18/stringers-golden-hill-ring-camera-finds-pet-sitter/
1115718089,20230719,202307,2023,2023.5452,CAN,CANADA,CAN,,,,,,,,CANGOV,ONTARIO,CAN,,,,,GOV,,,1,040,040,04,1,1.0,13,6,13,-1.36991743017718,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115718116,20230719,202307,2023,2023.5452,CAN,CANADA,CAN,,,,,,,,NZLGOV,JOHN WOOD,NZL,,,,,GOV,,,1,040,040,04,1,1.0,8,4,8,-0.65703022339028,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115718123,20230719,202307,2023,2023.5452,CANGOV,ONTARIO,CAN,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,1,040,040,04,1,1.0,13,6,13,-1.36991743017718,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115718126,20230719,202307,2023,2023.5452,CANGOV,ONTARIO,CAN,,,,,GOV,,,NZLGOV,JOHN WOOD,NZL,,,,,GOV,,,1,040,040,04,1,1.0,24,4,24,-0.65703022339028,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115719570,20230719,202307,2023,2023.5452,NZLGOV,JOHN WOOD,NZL,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,1,040,040,04,1,1.0,8,4,8,-0.65703022339028,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115719571,20230719,202307,2023,2023.5452,NZLGOV,JOHN WOOD,NZL,,,,,GOV,,,CANGOV,ONTARIO,CAN,,,,,GOV,,,1,040,040,04,1,1.0,24,4,24,-0.65703022339028,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20230719,https://www.northernnews.ca:443/opinion/columnists/jay-goldberg-ontarios-political-welfare-regime-expands-yet-again/wcm/20f20da8-246f-4c20-b946-02c158681652
1115719879,20230719,202307,2023,2023.5452,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,0.22547914317925,3,"Golden Hill, California, United States",US,USCA,32.7162,-117.136,1869895,0,,,,,,,3,"Golden Hill, California, United States",US,USCA,32.7162,-117.136,1869895,20230719,https://www.sandiegoreader.com/news/2023/jul/18/stringers-golden-hill-ring-camera-finds-pet-sitter/
1115719906,20230719,202307,2023,2023.5452,USA,SAN DIEGO,USA,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,11,2,11,-1.61565549013877,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,0,,,,,,,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20230719,https://www.sandiegoreader.com/news/2023/jul/18/stringers-golden-hill-ring-camera-finds-pet-sitter/
1115719907,20230719,202307,2023,2023.5452,USA,SAN DIEGO,USA,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,1,1,1,0.22547914317925,3,"Golden Hill, California, United States",US,USCA,32.7162,-117.136,1869895,0,,,,,,,3,"Golden Hill, California, United States",US,USCA,32.7162,-117.136,1869895,20230719,https://www.sandiegoreader.com/news/2023/jul/18/stringers-golden-hill-ring-camera-finds-pet-sitter/
