GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
628979523,20170219,201702,2017,2017.1342,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,9,9,9,6.14925429827748,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20170219,http://www.foxcarolina.com/story/34537870/golden-girls-inspired-caf-now-open
628979524,20170219,201702,2017,2017.1342,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,084,084,08,2,7.0,16,6,16,-6.74846625766872,0,,,,,,,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,4,"Bankstown, New South Wales, Australia",AS,AS02,-33.9167,151.033,-1557342,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979525,20170219,201702,2017,2017.1342,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,084,084,08,2,7.0,16,6,16,-6.74846625766872,0,,,,,,,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,4,"Revesby, New South Wales, Australia",AS,AS02,-33.95,151.017,-1597430,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979526,20170219,201702,2017,2017.1342,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,112,112,11,3,-2.0,32,6,32,-6.74846625766872,0,,,,,,,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,4,"Revesby, New South Wales, Australia",AS,AS02,-33.95,151.017,-1597430,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979684,20170219,201702,2017,2017.1342,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,136,10,136,-4.23722112302545,0,,,,,,,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,20170219,http://www.goldcoastbulletin.com.au/news/world/kims-final-moments-shocking-image-of-kim-jongnam-unconscious-in-airport-chair-after-being-poisoned/news-story/f018f3ac4dbaa2b783b5972a7d550354?nk=66f57b3b8ca12828c0ad7fdd2e97ec20-1487461640
628979698,20170219,201702,2017,2017.1342,,,,,,,,,,,IRL,IRISH,IRL,,,,,,,,1,173,173,17,4,-5.0,16,6,16,-6.74846625766872,0,,,,,,,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979699,20170219,201702,2017,2017.1342,,,,,,,,,,,IRL,IRISH,IRL,,,,,,,,1,173,173,17,4,-5.0,97,9,94,-6.04096626617289,0,,,,,,,1,Ireland,EI,EI,53,-8,EI,1,Ireland,EI,EI,53,-8,EI,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979700,20170219,201702,2017,2017.1342,,,,,,,,,,,IRL,IRISH,IRL,,,,,,,,1,190,190,19,4,-10.0,16,6,16,-6.74846625766872,0,,,,,,,4,"Padstow, New South Wales, Australia",AS,AS02,-33.95,151.033,39658,1,Ireland,EI,EI,53,-8,EI,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979701,20170219,201702,2017,2017.1342,,,,,,,,,,,IRL,IRISH,IRL,,,,,,,,1,190,190,19,4,-10.0,30,7,30,-6.18708329021812,0,,,,,,,1,Ireland,EI,EI,53,-8,EI,4,"Parramatta, New South Wales, Australia",AS,AS02,-33.8167,151,-1594034,20170219,http://www.goldcoastbulletin.com.au/news/national/tina-cahill-charged-with-stabbing-murder-of-her-fiance-in-padstow/news-story/6a78334bc3b737a9f20b75092bba8523?nk=134c4f6a12910e54835ecf7313f70d50-1487461663
628979810,20170219,201702,2017,2017.1342,,,,,,,,,,,USA,MICHIGAN,USA,,,,,,,,1,042,042,04,1,1.9,88,24,88,6.32377754271865,0,,,,,,,4,"The Rose, Victoria, Australia",AS,AS07,-37.4,143.767,-1604372,4,"The Rose, Victoria, Australia",AS,AS07,-37.4,143.767,-1604372,20170219,http://www.foxcarolina.com/story/34537870/golden-girls-inspired-caf-now-open
