GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
542912316,20160523,201605,2016,2016.3918,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,0.18621973929237,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20160523,http://www.goldcoastbulletin.com.au/news/council/labor-government-refuses-to-hand-over-land-on-the-spit-for-cruise-ship-and-says-it-was-not-consulted/news-story/e7fddea836b63ec9eeac4c1658ff0d32?nk=96edf10b184d54f0c223e8558965b448-1463960853
542912698,20160523,201605,2016,2016.3918,AUS,SYDNEY,AUS,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,40,1,40,1.58959537572254,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,0,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20160523,http://www.goldcoastbulletin.com.au/realestate/barbaras-message-to-whingeing-youngsters--get-a-backbone-and-start-saving/news-story/7c9d45421aff2235bc72a366dbcc27db?nk=bd09f2fb5ef53ca9b27ec4820b1fb29b-1463960838
542912713,20160523,201605,2016,2016.3918,AUS,AUSTRALIAN,AUS,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,043,043,04,1,2.8,6,1,6,1.08459869848156,1,Australia,AS,AS,-27,133,AS,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20160523,http://www.goldcoastbulletin.com.au/news/council/failed-gold-coast-council-candidate-felicity-stevenson-says-voters-can-trust-her/news-story/a9856b854be6f0d28216d8ef4ef3c783?nk=e44327d21b4649548c91bccf035491ba-1463960827
542912714,20160523,201605,2016,2016.3918,AUS,AUSTRALIAN,AUS,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,043,043,04,1,2.8,6,1,6,1.08459869848156,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20160523,http://www.goldcoastbulletin.com.au/news/council/failed-gold-coast-council-candidate-felicity-stevenson-says-voters-can-trust-her/news-story/a9856b854be6f0d28216d8ef4ef3c783?nk=e44327d21b4649548c91bccf035491ba-1463960827
542912798,20160523,201605,2016,2016.3918,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,1317,116,1306,0.104655786296812,1,China,CH,CH,35,105,CH,0,,,,,,,1,China,CH,CH,35,105,CH,20160523,http://www.mineweb.com/news-fast-news/goldmans-tesla-upgrade-case-bad-timing/
542912950,20160523,201605,2016,2016.3918,CHN,CHINA,CHN,,,,,,,,CHNBUS,CHINA,CHN,,,,,BUS,,,1,013,013,01,1,0.4,4,2,4,0,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20160523,http://www.mineweb.com/news-fast-news/goldmans-tesla-upgrade-case-bad-timing/
542913021,20160523,201605,2016,2016.3918,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,13,2,13,-5.31456829121542,1,Thailand,TH,TH,15,100,TH,0,,,,,,,1,Thailand,TH,TH,15,100,TH,20160523,http://news.thaivisa.com/pattaya/pattaya-motorbike-thief-snatches-100000-baht-gold-neck-chain/142852/
542913064,20160523,201605,2016,2016.3918,COP,POLICE,,,,,,COP,,,CHN,CHINA,CHN,,,,,,,,1,010,010,01,1,0.0,2,1,2,-0.52083333333334,1,Thailand,TH,TH,15,100,TH,1,Thailand,TH,TH,15,100,TH,1,Thailand,TH,TH,15,100,TH,20160523,http://news.thaivisa.com/pattaya/pattaya-motorbike-thief-snatches-100000-baht-gold-neck-chain/142852/
542913331,20160523,201605,2016,2016.3918,EGY,EGYPT,EGY,,,,,,,,,,,,,,,,,,1,130,130,13,3,-4.4,18,7,18,-4.85371240627442,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692,0,,,,,,,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692,20160523,http://www.goldcoastbulletin.com.au/news/world/chilling-message-prompted-a-major-security-upgrade-at-egyptair/news-story/17183e011822ccd3c865350d98644538?nk=acd44dbdbf366e3c71b1eec3a7da10b4-1463960827
542913346,20160523,201605,2016,2016.3918,EGY,EGYPT,EGY,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,043,043,04,1,2.8,311,64,308,-3.28932441810571,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20160523,http://www.goldcoastbulletin.com.au/news/world/chilling-message-prompted-a-major-security-upgrade-at-egyptair/news-story/17183e011822ccd3c865350d98644538?nk=acd44dbdbf366e3c71b1eec3a7da10b4-1463960827
