GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1230136760,20250305,202503,2025,2025.1781,GHA,GHANA,GHA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-6.61764705882353,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,0,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,20250305,https://www.dailymail.co.uk/news/article-14458895/ute-Currumbin-beach-cyclone-alfred-queensland-gold-coast.html
1230137028,20250305,202503,2025,2025.1781,GOV,PRESIDENT,,,,,,GOV,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,020,020,02,1,3.0,8,1,8,-1.77514792899409,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20250305,https://nypost.com/2025/03/04/media/stephen-a-smith-spars-with-whoopi-goldberg-on-the-real-cause-of-democrats-2024-loss/
1230137646,20250305,202503,2025,2025.1781,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,110,110,11,3,-2.0,3,1,3,-6.61764705882353,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,0,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,20250305,https://www.dailymail.co.uk/news/article-14458895/ute-Currumbin-beach-cyclone-alfred-queensland-gold-coast.html
1230137647,20250305,202503,2025,2025.1781,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-6.61764705882353,4,"Currumbin, Queensland, Australia",AS,AS04,-28.1333,153.467,-1568608,0,,,,,,,4,"Currumbin, Queensland, Australia",AS,AS04,-28.1333,153.467,-1568608,20250305,https://www.dailymail.co.uk/news/article-14458895/ute-Currumbin-beach-cyclone-alfred-queensland-gold-coast.html
1230138524,20250305,202503,2025,2025.1781,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,14,3,14,-1.40918392439919,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20250305,https://nypost.com/2025/03/04/media/stephen-a-smith-spars-with-whoopi-goldberg-on-the-real-cause-of-democrats-2024-loss/
1230138985,20250305,202503,2025,2025.1781,USAGOV,UNITED STATES,USA,,,,,GOV,,,PTY,DEMOCRATIC PARTY,,,,,,,,,1,020,020,02,1,3.0,2,1,2,-1.77514792899409,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20250305,https://nypost.com/2025/03/04/media/stephen-a-smith-spars-with-whoopi-goldberg-on-the-real-cause-of-democrats-2024-loss/
1230143384,20250305,202503,2025,2025.1781,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,111,111,11,3,-2.0,20,2,20,5.38743227422473,1,Netherlands,NL,NL,52.5,5.75,NL,0,,,,,,,1,Netherlands,NL,NL,52.5,5.75,NL,20250305,https://www.cpbj.com/lancasters-dutch-gold-honey-acquired-by-florida-firm/
1230144315,20250305,202503,2025,2025.1781,ISR,ISRAEL,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,111,111,11,3,-2.0,31,7,31,-2.79426024377425,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20250305,https://twitchy.com/amy-curtis/2025/03/04/mark-goldfeder-bernie-sanders-gaza-thread-n2409307
1230144316,20250305,202503,2025,2025.1781,ISR,ISRAEL,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,162,162,16,4,-5.6,16,3,16,-2.47143475805106,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20250305,https://twitchy.com/amy-curtis/2025/03/04/mark-goldfeder-bernie-sanders-gaza-thread-n2409307
1230146543,20250305,202503,2025,2025.1781,BUS,COMPANY,,,,,,BUS,,,CAN,TORONTO,CAN,,,,,,,,1,046,046,04,1,7.0,10,1,10,4.81283422459893,4,"Radisson, Quebec, Canada",CA,CA10,53.7833,-77.6167,-571928,4,"Radisson, Quebec, Canada",CA,CA10,53.7833,-77.6167,-571928,4,"Radisson, Quebec, Canada",CA,CA10,53.7833,-77.6167,-571928,20250305,https://www.proactiveinvestors.com/companies/news/1067365/radisson-mining-advances-obrien-gold-project-with-key-mou-and-high-grade-expansion.html
