GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
920319062,20200427,202004,2020,2020.3205,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,161,16,152,0.488004771619301,1,Canada,CA,CA,60,-96,CA,0,,,,,,,1,Canada,CA,CA,60,-96,CA,20200427,https://www.abnnewswire.net/press/en/100728/Nova-Minerals-Ltd-%28ASX-NVA%29-Estelle-Gold-Exploration-and-Drilling-Update-100728.html
920319077,20200427,202004,2020,2020.3205,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,060,060,06,2,6.0,26,3,26,2.00397362718931,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,0,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200427,https://www.abnnewswire.net/press/en/100728/Nova-Minerals-Ltd-%28ASX-NVA%29-Estelle-Gold-Exploration-and-Drilling-Update-100728.html
920319078,20200427,202004,2020,2020.3205,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,060,060,06,2,6.0,4,2,4,2.64689401349492,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,0,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200427,https://www.abnnewswire.net/press/en/100728/Nova-Minerals-Ltd-%28ASX-NVA%29-Estelle-Gold-Exploration-and-Drilling-Update-100728.html
920320318,20200427,202004,2020,2020.3205,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,16,2,16,2.64689401349492,3,"Donlin Creek, Alaska, United States",US,USAK,62.0781,-158.217,1401339,0,,,,,,,3,"Donlin Creek, Alaska, United States",US,USAK,62.0781,-158.217,1401339,20200427,https://www.abnnewswire.net/press/en/100728/Nova-Minerals-Ltd-%28ASX-NVA%29-Estelle-Gold-Exploration-and-Drilling-Update-100728.html
920320373,20200427,202004,2020,2020.3205,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,16,2,16,2.64689401349492,3,"Donlin Creek, Alaska, United States",US,USAK,62.0781,-158.217,1401339,0,,,,,,,3,"Donlin Creek, Alaska, United States",US,USAK,62.0781,-158.217,1401339,20200427,https://www.abnnewswire.net/press/en/100728/Nova-Minerals-Ltd-%28ASX-NVA%29-Estelle-Gold-Exploration-and-Drilling-Update-100728.html
920320717,20200427,202004,2020,2020.3205,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,112,112,11,3,-2.0,4,1,4,-0.47169811320755,0,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,20200427,https://timesofindia.indiatimes.com/city/hubballi/gold-sale-in-twin-cities-hits-bottom-on-akshaya-tritiya/articleshow/75394527.cms
920321105,20200427,202004,2020,2020.3205,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,012,012,01,1,-0.4,22,2,18,-1.25711860452124,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,0,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,20200427,https://timesofindia.indiatimes.com/city/hubballi/gold-sale-in-twin-cities-hits-bottom-on-akshaya-tritiya/articleshow/75394527.cms
920321302,20200427,202004,2020,2020.3205,IND,KARNATAKA,IND,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,112,112,11,3,-2.0,6,1,6,-0.47169811320755,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76,-2099860,20200427,https://timesofindia.indiatimes.com/city/hubballi/gold-sale-in-twin-cities-hits-bottom-on-akshaya-tritiya/articleshow/75394527.cms
920322715,20200427,202004,2020,2020.3205,,,,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,1,020,020,02,1,3.0,57,6,47,-1.44018698663563,0,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,20200427,https://www.thestar.com.my/news/nation/2020/04/27/great-man-with-a-heart-of-gold
920323777,20200427,202004,2020,2020.3205,MYS,KUALA LUMPUR,MYS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,44,5,44,-3.24552972975081,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,0,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,20200427,https://www.thestar.com.my/news/nation/2020/04/27/great-man-with-a-heart-of-gold
