GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
335465274,20140206,201402,2014,2014.0986,CHEGOV,SWISS,CHE,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,061,061,06,2,6.4,3,1,3,5.09708737864078,1,Switzerland,SZ,SZ,47,8,SZ,1,Switzerland,SZ,SZ,47,8,SZ,1,Switzerland,SZ,SZ,47,8,SZ,20150206,http://customstoday.com.pk/four-big-swiss-refineries-process-70-of-global-gold-russia-store-55-tons-of-gold-in-switzerland-2/
335465289,20140206,201402,2014,2014.0986,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,141,141,14,3,-6.5,4,1,4,3.86144236229415,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,0,,,,,,,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,20150206,http://time.com/3698741/chinese-herder-gold-nugget/
335467172,20150107,201501,2015,2015.0192,,,,,,,,,,,JPN,JAPANESE,JPN,,,,,,,,0,042,042,04,1,1.9,2,2,2,1.83214892919445,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20150206,http://www.thegoldenstar.net/national/290687661.html
335467863,20150107,201501,2015,2015.0192,JPN,JAPANESE,JPN,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,2,2,2,1.83214892919445,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20150206,http://www.thegoldenstar.net/national/290687661.html
335469125,20150130,201501,2015,2015.0822,CVL,HUNTER,,,,,,CVL,,,,,,,,,,,,,1,090,090,09,2,-2.0,3,1,3,5.38674033149171,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20150206,http://www.worldmag.com/2015/02/fugitive_treasure_hunter_finally_caught_search_for_gold_continues
335469144,20150130,201501,2015,2015.0822,CVL,HUNTER,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,1,090,090,09,2,-2.0,2,1,2,5.38674033149171,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20150206,http://www.worldmag.com/2015/02/fugitive_treasure_hunter_finally_caught_search_for_gold_continues
335469849,20150130,201501,2015,2015.0822,RUSGOV,RUSSIA,RUS,,,,,GOV,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,0,017,017,01,1,0.0,1,1,1,4.80349344978166,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20150206,http://www.thegoldenstar.net/national/290718281.html
335469850,20150130,201501,2015,2015.0822,RUSGOV,RUSSIA,RUS,,,,,GOV,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,0,017,017,01,1,0.0,1,1,1,4.80349344978166,1,Ukraine,UP,UP,49,32,UP,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21,-534433,20150206,http://www.thegoldenstar.net/national/290718281.html
335470141,20150130,201501,2015,2015.0822,USA,UNITED STATES,USA,,,,,,,,CVL,HUNTER,,,,,,CVL,,,1,173,173,17,4,-5.0,2,1,2,5.38674033149171,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20150206,http://www.worldmag.com/2015/02/fugitive_treasure_hunter_finally_caught_search_for_gold_continues
335471536,20150205,201502,2015,2015.0959,NLD,NETHERLANDS,NLD,,,,,,,,,,,,,,,,,,1,1721,172,17,4,-5.0,10,1,10,10.2665350444225,1,Netherlands,NL,NL,52.5,5.75,NL,0,,,,,,,1,Netherlands,NL,NL,52.5,5.75,NL,20150206,http://bogatovvitalij.blog.com/2015/02/04/golden-earring-cut-1982-2001-reissue-mp3320/
335472535,20150206,201502,2015,2015.0986,,,,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,080,080,08,2,5.0,5,1,5,5,0,,,,,,,1,Austria,AU,AU,47.3333,13.3333,AU,1,Austria,AU,AU,47.3333,13.3333,AU,20150206,http://time.com/3698817/woman-in-gold-clip/
335472878,20150206,201502,2015,2015.0986,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,040,040,04,1,1.0,1,1,1,3.67647058823529,0,,,,,,,4,"Lindero, Cóba, Argentina",AR,AR05,-31.6873,-65.5654,-1000797,4,"Lindero, Cóba, Argentina",AR,AR05,-31.6873,-65.5654,-1000797,20150206,http://www.wallstreet-online.de/nachricht/7363529-goldrock-announces-us-5-million-private-placement-at-a-premium-to-market-with-strategic-partner
335472952,20150206,201502,2015,2015.0986,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,5.88235294117647,0,,,,,,,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150206,http://www.zawya.com/story/Chinas_gold_production_jumps_to_452_tonnes_in_2014-WAM20150206071004346/
335473656,20150206,201502,2015,2015.0986,,,,,,,,,,,CANPTY,OTTAWA,CAN,,,,,,,,1,043,043,04,1,2.8,6,1,6,2.99625468164794,0,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20150206,http://www.thegoldenstar.net/national/290615521.html
335473692,20150206,201502,2015,2015.0986,,,,,,,,,,,CHL,CHILE,CHL,,,,,,,,1,020,020,02,1,3.0,5,1,5,3.24232081911263,0,,,,,,,4,"Sichuan, Gansu, China",CH,CH15,35.1221,105.48,10650455,4,"Sichuan, Gansu, China",CH,CH15,35.1221,105.48,10650455,20150206,http://www.latimes.com/food/la-fo-gold-20150207-story.html
335474206,20150206,201502,2015,2015.0986,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,043,043,04,1,2.8,2,1,2,3.18471337579618,0,,,,,,,4,"Andhra, Andhra Pradesh, India",IN,IN02,18,79.5,-2112824,4,"Andhra, Andhra Pradesh, India",IN,IN02,18,79.5,-2112824,20150206,http://timesofindia.indiatimes.com/City/Hyderabad/Retired-ECIL-staffer-robbed-of-35-tolas-of-gold/articleshow/46150860.cms
335474680,20150206,201502,2015,2015.0986,,,,,,,,,,,CRM,DEALER,,,,,,CRM,,,0,061,061,06,2,6.4,5,1,5,2.70690728064717,0,,,,,,,1,Benin,BN,BN,9.5,2.25,BN,1,Benin,BN,BN,9.5,2.25,BN,20150206,http://www.punchng.com/feature/osun-communities-sleeping-on-gold-living-in-poverty/
335476908,20150206,201502,2015,2015.0986,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,036,036,03,1,4.0,5,1,5,4.0983606557377,0,,,,,,,1,Ghana,GH,GH,8,-2,GH,1,Ghana,GH,GH,8,-2,GH,20150206,http://www.mining-technology.com/news/newsmining-companies-in-ghana-may-sell-gold-mines-due-to-power-chortage-4506251
335476956,20150206,201502,2015,2015.0986,,,,,,,,,,,GOV,CABINET,,,,,,GOV,,,1,010,010,01,1,0.0,10,1,10,3.55912743972445,0,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20150206,http://www.thegoldenstar.net/national/290645101.html
335477124,20150206,201502,2015,2015.0986,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,030,030,03,1,4.0,6,1,6,4.85933503836317,0,,,,,,,4,"Ballarat, Victoria, Australia",AS,AS07,-37.5627,143.863,-1557125,4,"Ballarat, Victoria, Australia",AS,AS07,-37.5627,143.863,-1557125,20150206,http://www.inquisitr.com/1819885/chinese-farmer-finds-250000-gold-nugget-lying-on-bare-ground/
335477137,20150206,201502,2015,2015.0986,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,030,030,03,1,4.0,4,1,4,4.85933503836317,0,,,,,,,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20150206,http://www.inquisitr.com/1819885/chinese-farmer-finds-250000-gold-nugget-lying-on-bare-ground/
335477519,20150206,201502,2015,2015.0986,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,043,043,04,1,2.8,5,1,5,3.55912743972445,0,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20150206,http://www.thegoldenstar.net/national/290645101.html
335478371,20150206,201502,2015,2015.0986,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,042,042,04,1,1.9,2,1,2,2.70690728064717,0,,,,,,,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,20150206,http://www.punchng.com/feature/osun-communities-sleeping-on-gold-living-in-poverty/
335478921,20150206,201502,2015,2015.0986,,,,,,,,,,,IND,COIMBATORE,IND,,,,,,,,1,172,172,17,4,-5.0,7,1,7,4.0625,0,,,,,,,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20150206,http://timesofindia.indiatimes.com/city/coimbatore/Four-held-for-gold-theft/articleshow/46143473.cms
335479649,20150206,201502,2015,2015.0986,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,014,014,01,1,0.0,5,1,5,6.46950092421442,0,,,,,,,1,France,FR,FR,46,2,FR,1,France,FR,FR,46,2,FR,20150206,http://host.madison.com/daily-cardinal/uw-madison-fraternity-hosts-miss-black-and-gold-scholarship-pageant/article_bc387bcc-adc5-11e4-a8d6-87393819d2ac.html
335480857,20150206,201502,2015,2015.0986,,,,,,,,,,,MED,NEWSPAPER,,,,,,MED,,,0,040,040,04,1,1.0,4,1,4,3.36590662323561,0,,,,,,,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,20150206,http://www.theglobeandmail.com/globe-debate/mockingbirds-sequel-is-a-golden-egg-for-a-desperate-publishing-industry/article22849491/
335481385,20150206,201502,2015,2015.0986,,,,,,,,,,,MNC,SPIRIT AEROSYSTEMS,,,,,,MNC,,,0,071,071,07,2,7.4,5,1,5,4.12844036697248,0,,,,,,,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20150206,http://wraltechwire.com/golden-leaf-a-key-funder-for-ncren-offers-50m-for-car-plant-hunt-/14427197/
335481796,20150206,201502,2015,2015.0986,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,010,010,01,1,0.0,3,1,3,2.70690728064717,0,,,,,,,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,20150206,http://www.punchng.com/feature/osun-communities-sleeping-on-gold-living-in-poverty/
335481810,20150206,201502,2015,2015.0986,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,020,020,02,1,3.0,10,1,10,2.70690728064717,0,,,,,,,4,"Osun, Nigeria (general), Nigeria",NI,NI00,7.53333,4.05,-2024291,4,"Osun, Nigeria (general), Nigeria",NI,NI00,7.53333,4.05,-2024291,20150206,http://www.punchng.com/feature/osun-communities-sleeping-on-gold-living-in-poverty/
335481853,20150206,201502,2015,2015.0986,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,042,042,04,1,1.9,3,1,3,2.70690728064717,0,,,,,,,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,4,"Ilesa, Osun, Nigeria",NI,NI42,7.61667,4.73333,-2012109,20150206,http://www.punchng.com/feature/osun-communities-sleeping-on-gold-living-in-poverty/
335484679,20150206,201502,2015,2015.0986,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,3.86144236229415,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iraq,IZ,IZ,33,44,IZ,20150206,http://time.com/3698741/chinese-herder-gold-nugget/
335485712,20150206,201502,2015,2015.0986,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,046,046,04,1,7.0,4,2,4,1.89779243779916,0,,,,,,,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,20150206,http://www.thegoldenstar.net/national/290645871.html
335485920,20150206,201502,2015,2015.0986,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,4.92957746478873,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,1,China,CH,CH,35,105,CH,20150206,http://www.nbclosangeles.com/contact-us/community/Join-NBC4-at-the-Annual-Golden-Dragon-Parade-291074911.html
335487600,20150206,201502,2015,2015.0986,,,,,,,,,,,USALEG,UNITED STATES,USA,,,,,LEG,,,1,130,130,13,3,-4.4,2,1,2,2.13963963963964,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20150206,http://www.thegoldenstar.net/national/290718121.html
335487601,20150206,201502,2015,2015.0986,,,,,,,,,,,USALEG,UNITED STATES,USA,,,,,LEG,,,1,130,130,13,3,-4.4,8,1,8,2.13963963963964,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150206,http://www.thegoldenstar.net/national/290718121.html
335487963,20150206,201502,2015,2015.0986,AFG,AFGHAN,AFG,,,,,,,,,,,,,,,,,,1,060,060,06,2,6.0,4,1,4,2.9585798816568,1,Afghanistan,AF,AF,33,65,AF,0,,,,,,,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20150206,http://www.futurity.org/lithium-could-be-gold-mine-for-afghanistan/
335488695,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,8,1,8,6.10795454545455,4,"Kobada, Mali (general), Mali",ML,ML00,11.6667,-8.58333,-1070115,0,,,,,,,4,"Kobada, Mali (general), Mali",ML,ML00,11.6667,-8.58333,-1070115,20150206,http://www.marketwatch.com/story/african-gold-group-to-participate-in-doing-business-in-mali--mining-forum-at-indaba-conference-2015-02-06-101734818
335488701,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,6.10795454545455,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,0,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,20150206,http://www.marketwatch.com/story/african-gold-group-to-participate-in-doing-business-in-mali--mining-forum-at-indaba-conference-2015-02-06-101734818
335489126,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,MLIBUS,MALI,MLI,,,,,BUS,,,1,173,173,17,4,-5.0,2,1,2,6.10795454545455,4,"Kobada, Mali (general), Mali",ML,ML00,11.6667,-8.58333,-1070115,4,"Kobada, Mali (general), Mali",ML,ML00,11.6667,-8.58333,-1070115,4,"Kobada, Mali (general), Mali",ML,ML00,11.6667,-8.58333,-1070115,20150206,http://www.marketwatch.com/story/african-gold-group-to-participate-in-doing-business-in-mali--mining-forum-at-indaba-conference-2015-02-06-101734818
335489277,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,010,010,01,1,0.0,19,2,19,3.71641247520321,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,20150206,http://www.labour-reporter.com/articleview/23460-union-violence-halts-work-at-south-african-gold-mine
335489279,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,010,010,01,1,0.0,5,1,5,3.78949496992063,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,20150206,http://www.reuters.com/article/2015/02/06/sibanyegold-unions-idUSL6N0VG1AP20150206
335489285,20150206,201502,2015,2015.0986,AFR,AFRICA,AFR,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,0871,087,08,2,9.0,20,2,20,3.33490269930948,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,4,"Beatrix, North-West, South Africa",SF,SF10,-26.7567,26.7823,-1209639,20150206,http://www.theafricareport.com/Reuters-Feed/S.Africa-s-Sibanye-halts-work-at-gold-mine-over-union-violence.html
335489611,20150206,201502,2015,2015.0986,AGR,HERDSMAN,,,,,,AGR,,,CHN,CHINESE,CHN,,,,,,,,1,010,010,01,1,0.0,2,1,2,7.44466800804829,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20150206,http://www.examiner.com/article/17-pound-gold-nugget-found-chinese-shepherd-finds-17-pounder-shaped-like-china
335489613,20150206,201502,2015,2015.0986,AGR,HERDSMAN,,,,,,AGR,,,CHN,CHINA,CHN,,,,,,,,1,060,060,06,2,6.0,20,1,20,4.59770114942529,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,27.7481,116.274,11065838,20150206,http://www.dailymail.co.uk/news/article-2942952/Chinese-herdsman-discovers-huge-nugget-gold-worth-250-000-able-it.html
335489614,20150206,201502,2015,2015.0986,AGR,HERDSMAN,,,,,,AGR,,,CHNMED,CHINESE,CHN,,,,,MED,,,1,010,010,01,1,0.0,6,1,6,7.44466800804829,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20150206,http://www.examiner.com/article/17-pound-gold-nugget-found-chinese-shepherd-finds-17-pounder-shaped-like-china
335489986,20150206,201502,2015,2015.0986,ARG,ARGENTINA,ARG,,,,,,,,,,,,,,,,,,0,016,016,01,1,-2.0,4,1,4,4.38871473354232,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,0,,,,,,,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20150206,http://www.thegoldenstar.net/national/290718361.html
335490047,20150206,201502,2015,2015.0986,ARG,ARGENTINA,ARG,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,040,040,04,1,1.0,2,1,2,3.67647058823529,4,"Lindero, Cóba, Argentina",AR,AR05,-31.6873,-65.5654,-1000797,4,"Lindero, Cóba, Argentina",AR,AR05,-31.6873,-65.5654,-1000797,4,"Lindero, Cóba, Argentina",AR,AR05,-31.6873,-65.5654,-1000797,20150206,http://www.wallstreet-online.de/nachricht/7363529-goldrock-announces-us-5-million-private-placement-at-a-premium-to-market-with-strategic-partner
335490101,20150206,201502,2015,2015.0986,ARG,ARGENTINE,ARG,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,020,020,02,1,3.0,2,1,2,4.38871473354232,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20150206,http://www.thegoldenstar.net/national/290718361.html
335490278,20150206,201502,2015,2015.0986,ARGJUD,ARGENTINE,ARG,,,,,JUD,,,GOV,PRESIDENT,,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,4.38871473354232,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20150206,http://www.thegoldenstar.net/national/290718361.html
335491780,20150206,201502,2015,2015.0986,AUS,AUSTRALIA,AUS,,,,,,,,GOV,REGIME,,,,,,GOV,,,1,026,026,02,1,4.0,2,1,2,3.8961038961039,1,Australia,AS,AS,-27,133,AS,1,Australia,AS,AS,-27,133,AS,1,Australia,AS,AS,-27,133,AS,20150206,http://www.bworldonline.com/content.php?section=Economy&title=oceanagolds-askew-says-policy-key-to-attracting-more-miners-&id=102295
